word,freq
nangamula,2
gumumon,2
nangagpapaningas,2
mapaglilibingan,2
ikakalat,2
nagsisitangging,2
lumilihis,2
dumadaluhong,2
nangahuhuli,2
panglulupaypay,2
mapanirang,2
mangagdaya,2
pangdadaya,2
nakamamatay,2
ipahahabol,2
mangakaparito,2
daluyan,2
nangatuli,2
ikinakapit,2
nagpapakidlat,2
tumatarok,2
tinatarok,2
pinagod,2
pinakikinabang,2
nagsisigalaw,2
sasayangin,2
pinakapangalan,2
nanganggagaling,2
etiope,2
nagsisihapay,2
naragdagan,2
pakikipagpunyagi,2
mangagpapakakalbo,2
magpuputol,2
maupong,2
kinatabuyan,2
mawawalaan,2
kugon,2
mababalisa,2
masusulat,2
pagsisisihan,2
magsisisutsot,2
kasamasama,2
sephanias,2
mangagbubo,2
pinapaglilingkod,2
nakikisamihan,2
ikinabuti,2
kahabaghabag,2
nangagpapahamak,2
magsasagawa,2
makapagkukubli,2
paaalisin,2
pagtatabuyan,2
inihula,2
sesach,2
uungol,2
mangababagsak,2
mamimighating,2
pinanukalang,2
morastita,2
iyukod,2
nanganghuhulang,2
mangadadala,2
mangapaparoon,2
nananaghoy,2
nagsisipangilo,2
ipakikipagtipan,2
masisiyasat,2
gagamutin,2
maghaing,2
matatakal,2
ikaliligaya,2
maghaharap,2
masupok,2
nagdagdag,2
jucal,2
irias,2
nabilanggo,2
kumampi,2
libakin,2
nergal-sarezer,2
rab-mag,2
nagsilipat,2
mangatutupad,2
jezanias,2
namamasdan,2
katungayawan,2
magsisilab,2
maiwanan,2
nangagsusunog,2
pagkaparusa,2
mababanggit,2
nagiinalong,2
nangagaakma,2
gamot,2
itinisod,2
patongpatong,2
mapagpighating,2
caphtor,2
tumatanan,2
kir-heres,2
paghihiyawan,2
kahustuhan,2
mapili,2
pagpapasimula,2
patatayuin,2
pekod,2
pagsakop,2
wawalaan,2
napalagpasan,2
lalanguhin,2
mangagising,2
nanglilipol,2
nagkaputolputol,2
kuchara,2
dumadaloy,2
nagsiabot,2
pagwaraywarayin,2
nagsisisutsot,2
ibinukang,2
mulit,2
dumadalamhati,2
makadaan,2
pagkakamali,2
nagsisihiga,2
nagpaalab,2
pinagsasabihan,2
ezekiel,2
nagkakadaitan,2
nangaparoroon,2
balumbong,2
napasubasob,2
magbubunot,2
aalisan,2
makubkob,2
pinakamasama,2
magsisihanap,2
kautusa,2
pangpatay,2
nangapaiitaas,2
bumutas,2
nangagtatapal,2
tapal,2
tunawin,2
paliparin,2
lalabnutin,2
taot,2
napaliguan,2
ipinagpatutot,2
kayamuan,2
malito,2
bukahin,2
makapagbunga,2
pagpapadala,2
magbagong,2
nagpanhik,2
nabunot,2
makikipagkatuwiranan,2
magbuntong-hininga,2
tampalin,2
landasan,2
raba,2
mag-umang,2
pagkaalaala,2
nalapastangan,2
nangahipo,2
nakalarawan,2
nangabibigkisan,2
tinabangan,2
pinagsawaan,2
nakahanda,2
pinaglapagan,2
ibunton,2
paningasin,2
pakuluang,2
naaalis,2
mapipipi,2
mangaalaala,2
lolooban,2
mayayanig,2
pagbagsak,2
magsisibaba,2
bangko,2
nalalapat,2
arvad,2
tagapagpasak,2
kinakalakal,2
manggagaod,2
mangayayanig,2
nangahanda,2
mag-uubasan,2
nangagwawalang,2
kakawitan,2
pangbingwit,2
seveneh,2
nagsipagpagal,2
paglilikatin,2
palalagpakin,2
nagsibabang,2
kabubuwalan,2
nangananamit,2
mangatutulog,2
silakbo,2
mabubukid,2
manglalamon,2
mangalalaman,2
mahahati,2
nangagtatangan,2
sigalbo,2
nangagnakaw,2
hamon-gog,2
mangaghahalal,2
mangagdaraan,2
mangakakain,2
makikipot,2
lapad,2
nagningning,2
pinasukan,2
mangagpakahawa,2
maglaman,2
pinakakaloob,2
pagpapakuluan,2
pangpagaling,2
hethlon,2
hauran,2
dunong,2
natibag,2
pinapagpuno,2
marupok,2
mangagpatirapa,2
magpatirapa,2
nagsumbong,2
pinaginhawa,2
tanaw,2
magkatali,2
makasalo,2
makahahadlang,2
naipaaninaw,2
pagpapakilala,2
tekel,2
satrapang,2
mangakasumpong,2
natuwang,2
kalooblooban,2
manakmal,2
babangong,2
magbabadya,2
ulai,2
nagmalaking,2
mayapakan,2
maunawaan,2
nagupiling,2
pagkagulo,2
magsikubli,2
karamiha,2
libo-libo,2
sasakop,2
mapapalis,2
dalisayin,2
libia,2
babagabag,2
lo-ruhama,2
magsisisampa,2
babakuran,2
magpapatutot,2
teraf,2
nagpapatutot,2
jareb,2
magaalis,2
nagsinungaling,2
nangagsasabog,2
magpapakain,2
nangagsitalaga,2
namungkahi,2
nawawalang,2
babakahin,2
manginginom,2
mangaghayag,2
sumusupok,2
nangamumutla,2
nagsisitakbong,2
magsisipanaginip,2
aagusan,2
mananambitan,2
chir,2
nahuling,2
tuloytuloy,2
pinaulan,2
inulanan,2
naagaw,2
pinapagdilim,2
pagtaghoy,2
pinagsasadya,2
nangagpapalit,2
makapagbili,2
umuunos,2
damong,2
pangaral,2
nangagiimbot,2
mangatutulig,2
lumalapa,2
magkatiwala,2
nahum,2
nangalulugmok,2
lumilingon,2
pangeenkanto,2
nangalalaglag,2
tibayan,2
habacuc,2
pakikipagalit,2
mangagmasid,2
nangakatitig,2
kaluwalhatia,2
sinag,2
nineve,2
ikukumpas,2
ipinaliliwanag,2
manghina,2
kumikita,2
pinagarawan,2
guguluhin,2
pagkasulong,2
nangagpaparoot,2
malibot,2
sefanias,2
kaayaayang,2
pangbaka,2
pagkalaki,2
pinapanginain,2
papanginginainin,2
tinimbangan,2
nangahihiwalay,2
dadalisayin,2
mangdadalisay,2
papagbabaliking-loob,2
reboam,2
josafat,2
ozias,2
joatam,2
acaz,2
ezequias,2
jeconias,2
pagkadalang-bihag,2
salatiel,2
aquim,2
eliud,2
matan,2
salit-saling,2
pagkatipon,2
ingat,2
ipagbigay-alam,2
mangakaalis,2
pagkasiyasat,2
mangagbunga,2
manunukso,2
magpatihulog,2
inihuhulog,2
himatayin,2
inaalimura,2
pinagwiwikaan,2
mangagsayang,2
mangawala,2
sumampal,2
milya,2
nangagsisiibig,2
mangagpakasakdal,2
naglilimos,2
likuang,2
mailapat,2
pinasasama,2
nanghuhukay,2
nagsisipagnakaw,2
pawawalang,2
nagsisigapas,2
nangababalisa,2
lirio,2
nangagsusulid,2
nakapaggayak,2
pinararamtan,2
pararamtan,2
ikabalisa,2
ihahatol,2
magsituktok,2
hingan,2
bumaha,2
nangatilihan,2
pagsampalataya,2
kahiligan,2
tawagi,2
sumasalo,2
nangagaayunong,2
nagtatagpi,2
isinisilid,2
nangagkakagulo,2
nililibot,2
tadeo,2
kumikilala,2
makasusumpong,2
magpainom,2
nangalilinis,2
maseselan,2
nagsisipanamit,2
ipakinig,2
tinutugtugan,2
sumbatan,2
corazin,2
pagpahayagan,2
nangabibigatang,2
maisumbong,2
nangagpulong,2
maipapupuksa,2
pagkahalata,2
nagsasambulat,2
makapagsasalita,2
walis,2
nagsasama,2
makausap,2
nangainitan,2
natutupad,2
mapaguunawa,2
umiinis,2
nakauunawa,2
nalebadurahang,2
nangagulumihanan,2
multo,2
nagsisilabag,2
nangaghuhugas,2
pagkahula,2
pinakaaral,2
umakay,2
nilapitan,2
magsikilala,2
nailigpit,2
katumbas,2
nagbagong-anyo,2
lumilim,2
tinapik,2
mangagbangon,2
magbabata,2
napalabas,2
kasinglaki,2
nangaiiba,2
katisuran,2
pagkasunduan,2
nagibig,2
magbayad,2
pinapagsama,2
papaghiwalayin,2
matatanggap,2
ikalabingisang,2
hahatulang,2
alimurahin,2
nangapapapanginoon,2
nakipanuluyan,2
mapataas,2
mapasugba,2
pinagkatuwiranan,2
nangauuna,2
pupuksaing,2
madudurog,2
malagpakan,2
pangangalating,2
napaghalata,2
damit-kasalan,2
nangingimi,2
nangagpapalapad,2
patawag,2
nagkakautang,2
bumabanal,2
ipinanunumpa,2
yerbabuena,2
panglulupig,2
pinaputi,2
ipapako,2
bumabato,2
inahing,2
ipamalas,2
lilindol,2
evangeliong,2
paikliin,2
paiikliin,2
mangagpapakita,2
karakarakang,2
mangalalaglag,2
magsisipangatal,2
nananariwa,2
sumusupling,2
paggunaw,2
bugbugin,2
nangakatulog,2
pamamahalain,2
nagaani,2
sinabugan,2
pagaaksayang,2
pagkaawit,2
mangagdaramdam,2
pagkapagbangon,2
getsemani,2
nangabibigatan,2
ipinagkakanulo,2
hayo,2
nagsihuli,2
tinatampal,2
pagkakitang,2
pagkakanulo,2
pinagkaugalian,2
bilanggong,2
mapako,2
nangagkamakama,2
nilibak,2
niluluraan,2
malibak,2
magsirating,2
matikman,2
nangapapako,2
espongha,2
nagkadalawa,2
nangagbangon,2
pagkaturo,2
labingisang,2
nagbabautismo,2
nangagpapahayag,2
madakip,2
mapangatal,2
nilalagnat,2
pinakiusapan,2
nagpalabas,2
pagkalinis,2
mangakalapit,2
makapagpapatawad,2
itinagpi,2
mapalalabas,2
makapanatili,2
nangagpasugo,2
nangamunga,2
namunga,2
tigiisang,2
nalilihim,2
tumatalima,2
paglunsad,2
magapos,2
pagkatanaw,2
napadaluhong,2
matino,2
jairo,2
naampat,2
nangangatal,2
napanood,2
pagkahawak,2
daladalawa,2
nangagsialis,2
mangbabautismo,2
natitilihan,2
denariong,2
tiglilimangpu,2
nangalulumbay,2
nanganggilalas,2
daungan,2
griega,2
lumura,2
mapagpala,2
napaghahalata,2
pagwikaan,2
magmakahiya,2
mauna,2
ipinakikipagtalo,2
pinapangatal,2
pagkapatay,2
ipinapatong,2
magsisiasa,2
nangagsisisunod,2
aalimurahin,2
luluraan,2
ibinautismo,2
mangagalit,2
raboni,2
nasasakyan,2
bubuwis,2
pagbabangon,2
pagkaiinam,2
gusaling,2
ditong,2
magpuyat,2
isagot,2
nagbunot,2
tinigpas,2
nangagkatugma,2
nalaon,2
nagsipanhik,2
rufo,2
pagkasakdal,2
eloi,2
salome,2
matanto,2
naigulong,2
nangagitla,2
teofilo,2
pataw,2
dinadakila,2
hinudyatan,2
magiliw,2
augusto,2
lampin,2
ikararapa,2
mangahayag,2
mangagpabautismo,2
mangagkasiya,2
pinagbubulaybulay,2
sinasapantaha,2
melqui,2
matatias,2
gamutin,2
patiwarik,2
nangagbulongbulungan,2
pumuksa,2
humirang,2
lilo,2
mangagpahiram,2
turing,2
nangakapuputi,2
juana,2
nagdaramit,2
kalalimlaliman,2
nakasisilaw,2
nalilingid,2
nagsisisuko,2
nababasa,2
nangusap,2
tiyang,2
higpitang,2
ipinagpapauna,2
nalilimutan,2
bahaginan,2
kahalagahan,2
magsitulad,2
tumuktok,2
nangagpupuyat,2
galileong,2
ninomang,2
pagpaumanhinan,2
makipagkatuwa,2
magsipagsisi,2
nagpipilit,2
pagdurusa,2
dini,2
naririyan,2
pinapagaasawa,2
maiingatan,2
nangagpapanggap,2
dinadagukan,2
ipamahagi,2
tinubo,2
nagtubo,2
nangatatago,2
pangunahin,2
inalimura,2
kahalintulad,2
nangaghulog,2
pagkawasak,2
makahapon,2
pagtatalotalo,2
titilaok,2
isinusumbong,2
maringal,2
ipatay,2
nagiiyakan,2
pagbabahabahagi,2
nalilibing,2
nangatitilihan,2
nangagbalita,2
cleopas,2
nangahintakutan,2
sugong,2
jesu-cristo,2
dumapo,2
bumautismo,2
mesias,2
napagalaala,2
sumasaibabaw,2
magiikaanim,2
samaritana,2
nangagpagal,2
nagpapapuri,2
makaririnig,2
magsusumbong,2
magkakasiya,2
nagsipaglayag,2
mangagbulongbulungan,2
maglakad,2
mangakaparoroon,2
magpapakamatay,2
magsisipanatili,2
nagsidampot,2
pagkadilat,2
pinagkaisahan,2
ipinagmamalasakit,2
nauulol,2
pinabanal,2
labing-limang,2
hinulaan,2
magpaskua,2
magsipaglinis,2
nangagutos,2
libra,2
ilaan,2
toalya,2
magsisihingi,2
magpapakahayag,2
magpapaalaala,2
madadahilan,2
nangakasama,2
pinagkakatipunan,2
sinasampal,2
pinagpakuan,2
naisulat,2
mangaalis,2
inumog,2
nangakalatag,2
pagaakalang,2
nangapipinid,2
idaiti,2
mapanampalatayahin,2
nagbautismo,2
nagsisipanatiling,2
barsabas,2
matias,2
mesapotamia,2
capadocia,2
paunang,2
mapigilan,2
pagpuputolputol,2
kalahatan,2
nangaliligtas,2
panggigilalas,2
nagkaloob,2
pinagaralan,2
maikakaila,2
magsipagturo,2
nangagpisanpisan,2
ipinamamahagi,2
kainggitan,2
ibinala,2
nangagpasiyang,2
greco-judio,2
alejandrino,2
ikalulugod,2
siquem,2
inalagaang,2
matitigas,2
pinahahanga,2
pagpapatuloy,2
lansangang,2
balaong,2
eneas,2
tabita,2
dorcas,2
nangagsitayo,2
ipatawag,2
titigan,2
inaralan,2
kapasiyahan,2
nagsipagturo,2
agabo,2
tigaapat,2
mahudyatan,2
lucio,2
pafos,2
pisidia,2
nagsitira,2
licaonia,2
pinagbabato,2
mangagtuli,2
itinangi,2
magsihirang,2
mangilag,2
paalam,2
makapaggugol,2
lumayag,2
misia,2
bitinia,2
pinatutunayang,2
pagtulak,2
pinunta,2
mapapanalanginan,2
lidia,2
magsitira,2
nagsisipangaral,2
sarhento,2
nangatuwiran,2
nangaudyokan,2
pagkamasid,2
areopago,2
relihioso,2
magsipamusong,2
kasuotan,2
crispo,2
nangagsitindig,2
sostenes,2
makatira,2
cencrea,2
nangagsisilabas,2
dulaan,2
pinakiusapang,2
inihudyat,2
mapatahimik,2
mamumusong,2
mangagsakdal,2
nanganganib,2
lalayag,2
ason,2
pagluha,2
nagsibati,2
nagsisipanghula,2
kaunaunahang,2
nilalait,2
nangagpanata,2
ipapanaog,2
ipinahiwatig,2
kabayuhan,2
lisias,2
tertulo,2
mapagtatalastas,2
ipagbawal,2
ipinaharap,2
mapatunayan,2
emperador,2
mapapakinggan,2
tiyak,2
ipinahihintulot,2
paghikayat,2
julio,2
nagsipanganlong,2
alejandria,2
mapanganib,2
nagsigamit,2
ipinagtatapon,2
ipinapadpad,2
nangalalapit,2
tinarok,2
dipa,2
ugit,2
makalangoy,2
mangaunang,2
makapaghintay,2
publio,2
mangagbanal,2
paggiliw,2
nangagsisitalima,2
pagkalibak,2
matikom,2
pangpalubagloob,2
ipagmamapuri,2
kasuwayan,2
ikaaaring-ganap,2
kamataya,2
ipagdurusa,2
makapanagana,2
nanagana,2
makapaghahari,2
nabautismuhan,2
nangalibing,2
panibagong,2
kawangisan,2
ikababanal,2
pitang,2
mananakim,2
nakikipagbaka,2
naganyong,2
makipagtiis,2
kalayaang,2
maipaglihi,2
maitanyag,2
ikatutuwid,2
mananaog,2
masasayang,2
isinanib,2
mangakakasanib,2
malirip,2
umaaral,2
makigalak,2
kapuripuri,2
nagsisipamahalang,2
ambag,2
isakbat,2
lamangkati,2
puspusin,2
nasang,2
espana,2
matatakan,2
paghahayag,2
mahahalaga,2
malalalim,2
lamang-kati,2
nagdidilig,2
nangagpapalalo,2
loloobin,2
mapagpalalo,2
nagpapakumbo,2
masasakim,2
makisalo,2
pasasakop,2
kaisang,2
makipamahay,2
paggamit,2
nagpapahintulot,2
nakikisalo,2
sinusulat,2
ipagmapuri,2
nagaring,2
sumusuntok,2
sinusupil,2
pagkatukso,2
pinakahalimbawa,2
akalang,2
maiinuman,2
maglambong,2
katalagahan,2
hidwang,2
magkasing-isang,2
binabata,2
pakanasain,2
pagkasiphayo,2
magsitatag,2
mangagpakatibay,2
iglesiang,2
inialiw,2
ipagkapuri,2
pinaluwalhati,2
nagsisihibik,2
pumipilit,2
mangagsilaki,2
pakasakdalin,2
pagkalumbay,2
kalumbayang,2
ikalulungkot,2
nagmapuri,2
karukhaan,2
sumusubok,2
magsiyaman,2
ikagigiba,2
mangagmapuri,2
binibihag,2
matakuwil,2
pakikipagtipang,2
ipagmalasakit,2
mangapagod,2
pagkasakop,2
nakalapat,2
mangagpatawaran,2
makibahagi,2
samantalahin,2
salmo,2
napagaalaman,2
mahinahong,2
anoma,2
matitibay,2
kasiglahan,2
lubusin,2
nakikipagkatuwa,2
pagkasubok,2
makararating,2
epafrodito,2
pagsulat,2
mangagkaisang,2
manahanan,2
bumihag,2
onesimo,2
arquipo,2
inaalaalang,2
nagsitulad,2
nangakapasok,2
nagsipagbata,2
magsigamit,2
pinagbabawalan,2
mangagbabata,2
arkanghel,2
mangagpigil,2
nangaglalasing,2
mangagpangaralan,2
paghukom,2
pagpapakahayag,2
nagsibaling,2
mapaglapastangan,2
nakikiapid,2
himeneo,2
hinahon,2
mahuhusay,2
pinapaging-banal,2
kathang,2
kabanalang,2
umabuloy,2
pagtataltalan,2
ipinagbibilin,2
makapagiingat,2
onesiforo,2
ipagkatiwala,2
pagkakawal,2
makipaglabang,2
kamtan,2
mapagsariling,2
nangamumuhay,2
pinakinabangan,2
ipinasakop,2
pinutungan,2
nakabahagi,2
pangpalubag-loob,2
iniingatang,2
lumuluha,2
simulain,2
nakalasap,2
magpapasakdal,2
nadungisan,2
pagkahandog,2
nangagtiis,2
sinaksihan,2
tagapagbigay,2
takbuhing,2
iniaral,2
kapusikitan,2
preno,2
napaaamo,2
mangagpakababa,2
pagkamaawain,2
nangananampalataya,2
alipusta,2
umaakit,2
pasabing,2
nangagbubulaan,2
ginang,2
nangagsilitaw,2
smirna,2
pergamo,2
filadelfia,2
lutuang-bakal,2
nicolaita,2
paghaharian,2
mailalapat,2
tigsasangpung,2
nangadaramtan,2
sumaaming,2
baluting,2
pagtitiyaga,2
nangaguho,2
malayaw,2
mangagsisiiyak,2
sibulan,1
sinibulan,1
pagkapananim,1
pinakatanglaw,1
magsilipad,1
ibinukal,1
ipinangilin,1
pinangyarihan,1
likhain,1
lupat,1
pinauulanan,1
magbukid,1
nagapat,1
pison,1
havilah,1
bedelio,1
hiddecel,1
ilalalang,1
hinulugan,1
himbing,1
pinapaghilom,1
nagkakahiyaan,1
magpapantas,1
nadilat,1
tumahi,1
panapi,1
kulimlim,1
ilalakad,1
papagaalitin,1
isisibol,1
dinamitan,1
mamarapatin,1
papanginoonin,1
tagapagbantay,1
hampas-lupa,1
magtatago,1
hampaslupa,1
nod,1
jabal,1
nangagsisitahan,1
jubal,1
mamamanday,1
aaliw,1
nangagsikuha,1
makasiping,1
gofer,1
sisiksikan,1
magpapadagsa,1
lululan,1
maglululan,1
imbakin,1
lumulang,1
dumagsang,1
idinagsa,1
humupang,1
kumati,1
paghupa,1
madapuan,1
mangagsidami,1
nangagsilunsad,1
nagalay,1
sinamyo,1
nilikhang,1
gigiba,1
nahubaran,1
isinabalikat,1
patalikod,1
pakapalin,1
madai,1
meshech,1
azkenaz,1
rifat,1
sabta,1
sabtech,1
napasimulang,1
pinagsimulan,1
erech,1
accad,1
calneh,1
rehobotir,1
ressen,1
anamim,1
lehabim,1
naphtuhim,1
pathrusim,1
casluim,1
aradio,1
amatheo,1
mas,1
almodad,1
sheleph,1
hazarmavet,1
jerah,1
hadoram,1
obal,1
jobad,1
sephar,1
nagsangusapang,1
lutuing,1
makasasawata,1
balaking,1
magkatalastasan,1
iscah,1
padadakilain,1
manirahan,1
napakaganda,1
pagsalot,1
makayanan,1
manirahang,1
patubigan,1
magpakaylan,1
hinabahaba,1
niluwang-luwang,1
ariok,1
bera,1
birsha,1
shinab,1
shemeber,1
ikalabingtatlong,1
nagsipaghimagsik,1
ashteroth-carnaim,1
zuzita,1
ham,1
emita,1
shave-ciriataim,1
elparan,1
enmispat,1
hazezon-tamar,1
nangagpangkatpangkat,1
hobah,1
shave,1
damascong,1
nagpaalis,1
pinapagtapattapat,1
kalakalahati,1
binubugaw,1
kasindaksindak,1
nalulubos,1
hinating,1
ceneceo,1
cedmoneo,1
minamagaling,1
pahinuhod,1
diningig,1
nginalanan,1
magpakasakdal,1
pararamihing,1
palaanakin,1
papanggagalingin,1
papagaanakin,1
iaanak,1
pinagtuling,1
magsisipagtuloy,1
tapayin,1
tinigilan,1
nangagtindig,1
nangagsitingin,1
napakalubha,1
pataying,1
mapara,1
magsiliko,1
magsipagbangon,1
langsangan,1
pinakapilit,1
ipinagluto,1
nagsihiga,1
ipinagtulakan,1
pinagbulag,1
muntit,1
nangayamot,1
paghahanap,1
ipagaalis,1
nagbibiro,1
madamay,1
itakas,1
ngayot,1
pinakalaki,1
nakalitaw,1
ginunaw,1
kinatayuan,1
pinaggunawan,1
ben-ammi,1
nakasisiping,1
profeta,1
ipananalangin,1
sinarhang,1
pinatawa,1
makikitawa,1
magpapasuso,1
nagpiging,1
kahati,1
mabigatin,1
hilagpos,1
naano,1
sumabata,1
maglililo,1
tamaring,1
nagsibak,1
inihalili,1
jehova-jireh,1
kemuel,1
chesed,1
hazo,1
pildas,1
jidlaph,1
reuma,1
teba,1
gaham,1
kiriatharba,1
ipinagluksa,1
pinakahirang,1
pamagitanan,1
maanong,1
pasusumpain,1
pinakikitahanan,1
pinaluhod,1
palubog,1
mapainom,1
iyiigib,1
ipaghugas,1
pinagpalang,1
pinapanumpa,1
nilalakad,1
pagsasabihan,1
iyigib,1
nasalita,1
mamagandahing,1
mamatapatin,1
nangagsikain,1
nangagsiinom,1
yutayuta,1
nangagsisakay,1
midiam,1
ishbak,1
assurim,1
letusim,1
leummim,1
enech,1
pinagbibigyan,1
cedema,1
natatapat,1
patutungo,1
nagbubuno,1
papaghihiwalayin,1
katawa,1
mabalahibong,1
pangangaso,1
pinangangasuhan,1
pagkakagutom,1
naroong,1
nakikipaglaro,1
nakasiping,1
kinainggitan,1
makapupong,1
ipinakipagkaalit,1
sitnah,1
ahuzath,1
phicol,1
pagsusumpaan,1
nagpanumpaan,1
judit,1
basemat,1
ihuli,1
mahihita,1
mapunta,1
naamoy,1
mangagsiyukod,1
pagbabasbas,1
kaaalis,1
ipinaglaan,1
nakalaya,1
papagpagin,1
nangaibalita,1
pasusuguan,1
mahaleth,1
nagmamanhik,1
kinahihigaan,1
sasaakin,1
maisusuot,1
iginugulong,1
igugulong,1
mapupungay,1
bilhang,1
naalala,1
sasagutan,1
pinagbabakbakan,1
binakbakan,1
pinagpapainuman,1
papaglihihin,1
binagong,1
natatakip,1
natitirang,1
napakinabang,1
gupitan,1
naitirik,1
nagtirik,1
napagpaalam,1
tambol,1
alising,1
naisiksik,1
pinupugnaw,1
jegarsahadutha,1
nagkakahiwalay,1
pagpapahamak,1
kamelyong,1
iiwanan,1
paglulubagin,1
sumasaunahan,1
isinaunahan,1
nakipagbuno,1
nakikipagbuno,1
mabasbasan,1
naligtas,1
pinakapanguna,1
pinakapangalawa,1
niyapos,1
nagiyakan,1
sinosino,1
kasiya,1
nakasundo,1
ipagmadali,1
mamamatnubay,1
el-elohe-israel,1
inilakip,1
ipakamit,1
mangalakal,1
papayag,1
iniliban,1
pinarangalang,1
magsipangalakal,1
nagtuli,1
nangasasaktan,1
sumabayan,1
el-beth-el,1
allon-bacuth,1
benoni,1
kiriat-arba,1
hethoh,1
nabaiot,1
napakalaki,1
makaya,1
gatam,1
alvan,1
maiinit,1
pinapanginginain,1
dizon,1
hemdan,1
eshban,1
acan,1
temaneo,1
badad,1
avita,1
pau,1
mezaab,1
timma,1
alva,1
jetheth,1
pinon,1
pinangibahang,1
mapagsalitaan,1
tumuwid,1
balitaan,1
naggagala,1
nakalapit,1
mapabalik,1
inilubog,1
tinangisang,1
chezib,1
pinatutulo,1
pagupitan,1
pagkapagtakip,1
pasipingin,1
pagkaurong,1
nagpumiglas,1
isinakaniyang,1
pamahalain,1
egiptong,1
nakikiusap,1
pakisamahan,1
pinagkukulungan,1
pinagpipiit,1
kinabibilangguan,1
nangabibilango,1
nangagtaglay,1
pinagpipiga,1
nagsihinto,1
nagsitubong,1
malulusog,1
pinagsaysayan,1
bawat,1
ipinabitin,1
nagahit,1
naipaliwanag,1
napakapangit,1
kapangitan,1
nauunang,1
mapipintog,1
makapagpahayag,1
napakahigpit,1
pinagibayo,1
papangyayarihing,1
paglimahing,1
magkamalig,1
kamaligin,1
itaan,1
mapuksa,1
zaphnath-paanea,1
nangasabing,1
nagkamalig,1
nangagtitinginan,1
kasalamuha,1
nagkakagutom,1
pasubasob,1
nagkunwaring,1
mangabibilanggo,1
pinagbilangguan,1
matototohanan,1
nagsabisabihan,1
kahapisang,1
kumutob,1
nangagtinginan,1
nagsasabihan,1
pabababain,1
pasasamahin,1
paparoroonin,1
nakapagbalik,1
magsisipananghaling,1
hanapan,1
maiiyakan,1
naghilamos,1
makakaing,1
pagkabunso,1
nangamamangha,1
nagtitinginan,1
idinampot,1
nangakipagkatuwa,1
mangakalabas,1
iniinuman,1
ipinanghuhula,1
makahuhula,1
sampu,1
ipagsamang,1
panhikin,1
makabababa,1
nanagot,1
sakunang,1
napakikilala,1
mangakasagot,1
magadya,1
pinakalahi,1
kabantugang,1
pasanan,1
inuutusan,1
magkaaalit,1
inimpok,1
coat,1
jahleel,1
ziphion,1
ezbon,1
heri,1
arodi,1
jimna,1
ishua,1
malchel,1
ehi,1
muppim,1
shillem,1
pinapagpauna,1
papamahalain,1
paaalipin,1
hanganan,1
ipangbibinhi,1
pinaparituhan,1
padan,1
akalaing,1
pinagkuha,1
pinapatnubayang,1
magbabasbas,1
umaawas,1
makiisa,1
pagkapuno,1
shiloh,1
naitatali,1
mamumuti,1
lumulugmok,1
lulusog,1
masasarap,1
kawala,1
maririkit,1
gumagapang,1
pinamanglaw,1
kanikaniya,1
makapagbilin,1
embalsamahin,1
pagembalsama,1
kapaitpait,1
pinanangisan,1
kahambalhambal,1
abel-mizraim,1
hayot,1
nagkadigma,1
magsilayas,1
phithom,1
raamses,1
kumakapal,1
pinapamuhay,1
siphra,1
paghilot,1
panganganakan,1
egipcia,1
nakapanganak,1
maitatagong,1
takbang,1
nagsipaglakad,1
takba,1
makapagalaga,1
nagbababag,1
umaapi,1
minithi,1
makisuno,1
zephora,1
nagbuntong,1
panonoorin,1
ipinipighati,1
ipagsusuot,1
sunggaban,1
maniwala,1
kimi,1
umid,1
makapagsasalitang,1
isasabibig,1
sasakaniyang,1
ipaggagawa,1
nagmimithi,1
ipinagsasakay,1
pagkabalik,1
itiniwala,1
panuluyanan,1
matalim,1
pahihintulutang,1
pagpagalan,1
pakitunguhan,1
panghalili,1
hinihigpitan,1
nangapalo,1
ginaganyan,1
nangapapalo,1
nakamumuhi,1
binibinbin,1
pahintulutang,1
shimi,1
jochebed,1
elisabeth,1
assir,1
phutiel,1
pag-enkanto,1
masusuklam,1
magkakadugo,1
nagkadugo,1
masalot,1
aakyatin,1
magpaahon,1
nagpaahon,1
isasamo,1
pinagpisan,1
buntonbunton,1
pakakalayo,1
pagkakasalot,1
katangian,1
dumakot,1
isaboy,1
nagkabukol,1
salutin,1
ipasilong,1
maabutan,1
masisilong,1
lalakpakan,1
nagpauwing,1
bibinbinin,1
ilalahad,1
naguuhay,1
inilahad,1
itinutubo,1
pagpapayaon,1
maumaga,1
nagsipagpahinga,1
napakakapal,1
kamatayang,1
nagpaitaas,1
mahihipo,1
nagsalimuutan,1
nagkikita,1
nagilaw,1
pagpapahintulot,1
maggagalaw,1
pagkakalagay,1
bababain,1
napakakaunti,1
magsasalosalo,1
iisahing,1
kaulam,1
pananakit,1
pinakatuntunin,1
nilampasan,1
nagyukod,1
madaliang,1
humilab,1
humihilab,1
nakapaghanda,1
ipinakipamayan,1
pangingilin,1
binabayaran,1
magsipagbalik,1
nangakasakbat,1
ipinanumpang,1
tanglawan,1
makapaglakad,1
baalzephon,1
nangasisilo,1
nakahantong,1
pi-hahirot,1
baal-zefon,1
hawiin,1
nakapagimbot,1
nagkalapit,1
nilaginlin,1
tatanghalin,1
ipinaglulubog,1
natitipon,1
namuo,1
nakasisindak,1
natulig,1
suma-sakanila,1
tumangan,1
nagsayawan,1
pinapagkitaan,1
iniuupasala,1
magpapakabusog,1
namuong,1
magtira,1
